<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XXII.US,D,20110926,000000,7265700,7265700,6930360,6930360,0.00068884666701109,0
XXII.US,D,20110927,000000,7265700,7824600,6930360,6930360,0.0011182666672258001,0
XXII.US,D,20110928,000000,6706800,6706800,6706800,6706800,0.00199364666766349,0
XXII.US,D,20110929,000000,6706800,6706800,6706800,6706800,0.0000581499333624083,0
XXII.US,D,20110930,000000,6706800,6706800,6706800,6706800,0.00030381066681857205,0
XXII.US,D,20111003,000000,6147900,6147900,5700780,5700780,0.00287394666810364,0
XXII.US,D,20111004,000000,5700780,6147900,5700780,5812560,0.0025831933346249303,0
XXII.US,D,20111005,000000,5812560,5812560,5812560,5812560,0.00089461333378064,0
XXII.US,D,20111006,000000,6483240,7153920,6483240,6706800,0.0028985466681159403,0
XXII.US,D,20111007,000000,6483240,6483240,6483240,6483240,0.00089461333378064,0
XXII.US,D,20111012,000000,6539130,6539130,5756670,5756670,0.0012077266672705302,0
XXII.US,D,20111013,000000,6483240,6483240,6483240,6483240,0.000089461333378064,0
XXII.US,D,20111017,000000,7265700,7265700,6706800,6706800,0.00044730666689032,0
XXII.US,D,20111018,000000,6706800,6706800,6706800,6706800,0.00022365333344516,0
XXII.US,D,20111019,000000,6595020,6595020,6595020,6595020,0.00046072600023036304,0
XXII.US,D,20111021,000000,6595020,6706800,6595020,6706800,0.00048309133357487904,0
XXII.US,D,20111031,000000,7824600,7824600,6706800,6706800,0.00550375333608521,0
XXII.US,D,20111101,000000,6706800,14978520,6706800,13190040,0.008853400004426701,0
XXII.US,D,20111102,000000,9165960,11178000,9054180,10060200,0.006274466669803901,0
XXII.US,D,20111103,000000,10060200,10060200,10060200,10060200,0.00093934000046967,0
XXII.US,D,20111107,000000,10060200,10060200,10060200,10060200,0.00047056666690195,0
XXII.US,D,20111108,000000,11178000,11178000,10619100,11178000,0.00220969333443818,0
XXII.US,D,20111109,000000,11178000,11178000,11178000,11178000,0.00142636666737985,0
XXII.US,D,20111110,000000,8942400,11178000,8942400,11178000,0.000067096000033548,0
XXII.US,D,20111111,000000,11066220,11178000,11066220,11178000,0.000588208666960771,0
XXII.US,D,20111114,000000,11178000,11178000,11178000,11178000,0.000331007333498837,0
XXII.US,D,20111118,000000,14531400,14531400,14531400,14531400,0.0000631597333649132,0
XXII.US,D,20111121,000000,14978520,14978520,14978520,14978520,0.0000089461333378064,0
XXII.US,D,20111122,000000,11178000,11178000,11178000,11178000,0.000044730666689032,0
XXII.US,D,20111123,000000,11178000,11178000,11178000,11178000,0.0000290749333478708,0
XXII.US,D,20111125,000000,11178000,11178000,11178000,11178000,0.0000663803333665235,0
XXII.US,D,20111128,000000,6717975,11066220,6717975,11066220,0.000286276000143138,0
XXII.US,D,20111202,000000,9948420,9948420,9948420,9948420,0.000313114666823224,0
XXII.US,D,20111205,000000,9948420,9948420,9948420,9948420,0.000033548000016774,0
XXII.US,D,20111206,000000,10060200,10060200,10060200,10060200,0.00033995333350331,0
XXII.US,D,20111212,000000,10060200,10060200,10060200,10060200,0.0000329218000164609,0
XXII.US,D,20111216,000000,9501300,9501300,9501300,9501300,0.00112944666723139,0
XXII.US,D,20111219,000000,9501300,9501300,9501300,9501300,0.00128645333397656,0
XXII.US,D,20111220,000000,9501300,9501300,9501300,9501300,0.0009057933337862301,0
XXII.US,D,20111221,000000,9501300,10060200,9501300,10060200,0.007201466670267401,0
XXII.US,D,20111222,000000,8607060,9948420,8607060,9501300,0.00471908666902621,0
XXII.US,D,20111223,000000,9501300,9501300,8383500,9501300,0.00042270466687801904,0
XXII.US,D,20111227,000000,6147900,6147900,2794500,3912300,0.017332933341999802,0
XXII.US,D,20111228,000000,3912300,4135860,3353400,4135860,0.00640990666987162,0
XXII.US,D,20111229,000000,4135860,4471200,4135860,4471200,0.00415995333541331,0
XXII.US,D,20111230,000000,4247640,4694760,4247640,4694760,0.000362318666847826,0
XXII.US,D,20120103,000000,4694760,4694760,4582980,4582980,0.00048309133357487904,0
XXII.US,D,20120104,000000,2962170,4471200,2962170,4471200,0.000492037333579352,0
XXII.US,D,20120105,000000,4359420,4471200,4359420,4471200,0.00138664666735999,0
XXII.US,D,20120106,000000,4471200,4471200,4471200,4471200,0.00046162066689747706,0
XXII.US,D,20120110,000000,3353400,3353400,3353400,3353400,0.000268384000134192,0
XXII.US,D,20120111,000000,3688740,5700780,3576960,5700780,0.00146716666740025,0
XXII.US,D,20120112,000000,5700780,5700780,4471200,4471200,0.000331007333498837,0
XXII.US,D,20120113,000000,3912300,3912300,3912300,3912300,0.000313114666823224,0
XXII.US,D,20120117,000000,3912300,3912300,3912300,3912300,0.00007568400003784199,0
XXII.US,D,20120118,000000,3912300,3912300,3912300,3912300,0.000178922666756128,0
XXII.US,D,20120120,000000,4135860,4135860,4135860,4135860,0.00044730666689032,0
XXII.US,D,20120123,000000,3912300,5030100,3912300,5030100,0.00022365333344516,0
XXII.US,D,20120124,000000,4918320,5030100,3912300,5030100,0.00019681466676507402,0
XXII.US,D,20120125,000000,3912300,4806540,3912300,4806540,0.000322060666827697,0
XXII.US,D,20120126,000000,3912300,3912300,3912300,3912300,0.000105564000052782,0
XXII.US,D,20120127,000000,3912300,4471200,3912300,4471200,0.000357845333512256,0
XXII.US,D,20120130,000000,5700780,6147900,5700780,6147900,0.00089461333378064,0
XXII.US,D,20120131,000000,6147900,6147900,6147900,6147900,0.000127392666730363,0
XXII.US,D,20120201,000000,6259680,6259680,6259680,6259680,0.000214707333440687,0
XXII.US,D,20120203,000000,8271720,8383500,8271720,8383500,0.000357845333512256,0
XXII.US,D,20120206,000000,8048160,8048160,8048160,8048160,0.000187868666760601,0
XXII.US,D,20120207,000000,7489260,7489260,7489260,7489260,0.000420468666876901,0
XXII.US,D,20120209,000000,6147900,6147900,6147900,6147900,0.000089461333378064,0
XXII.US,D,20120210,000000,6147900,6147900,6147900,6147900,0.0000626230000313115,0
XXII.US,D,20120213,000000,5589000,5589000,5589000,5589000,0.000134192000067096,0
XXII.US,D,20120214,000000,5477220,5589000,5477220,5589000,0.00134192000067096,0
XXII.US,D,20120215,000000,6371460,8048160,6371460,8048160,0.0000492037333579352,0
XXII.US,D,20120221,000000,6930360,6930360,6595020,6595020,0.000358382000179191,0
