<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CISS.US,D,20230926,000000,14040,14697,13260,13350,10.58910000211782,0
CISS.US,D,20230927,000000,12900,14310,12900,13434,5.9915000011983,0
CISS.US,D,20230928,000000,13500,13797,13350,13356,2.0517666670770196,0
CISS.US,D,20230929,000000,13494,14166,13083,13770,8.311666668329002,0
CISS.US,D,20231002,000000,13710,14547,13200,13503,8.884433335110222,0
CISS.US,D,20231003,000000,13800,13927.4,12900,13047,7.56630000151326,0
CISS.US,D,20231004,000000,13059,13797,12750,13050,4.38413333421016,0
CISS.US,D,20231005,000000,12360,13029,12360,12525,2.26666666712,0
CISS.US,D,20231006,000000,12900,12900,11103,11667,5.2686333343870615,0
CISS.US,D,20231009,000000,12024,12024,11133,11778,4.46710000089342,0
CISS.US,D,20231010,000000,11775,12750,11649,12006,2.4571000004914203,0
CISS.US,D,20231011,000000,11430,13881,11430,13881,15.344066669735481,0
CISS.US,D,20231012,000000,13200,13794,12334.6,12768,8.63276666839322,0
CISS.US,D,20231013,000000,15483,19152,12468,13002,191.22550003824512,0
CISS.US,D,20231016,000000,13002,13500,11250,11850,27.112233338755786,0
CISS.US,D,20231017,000000,12000,12753,11703,12330,11.00993333553532,0
CISS.US,D,20231018,000000,12300,12597,11733,12315,7.6565000015313025,0
CISS.US,D,20231019,000000,12150,12716.6,11433,12600,3.9330333341199406,0
CISS.US,D,20231020,000000,11400,12294,11400,12264,5.088566667684381,0
CISS.US,D,20231023,000000,11907,12435,11385,11988,2.06093333374552,0
CISS.US,D,20231024,000000,11670,12351,11433,11643,1.5250333336383401,0
CISS.US,D,20231025,000000,11700,11922,11433,11658,2.4451666671557,0
CISS.US,D,20231026,000000,11964,11967,11397,11724,3.2941666673255003,0
CISS.US,D,20231027,000000,11400,11724,11256,11379,20.87940000417588,0
CISS.US,D,20231030,000000,12000,12645,11580,12645,8.522433335037821,0
CISS.US,D,20231031,000000,12267,12600,12000,12228,3.1178333339569004,0
CISS.US,D,20231101,000000,12222,12399,11556,12270,7.13623333476058,0
CISS.US,D,20231102,000000,12630,12630,11850,12285,7.5489000015097805,0
CISS.US,D,20231103,000000,13950,15000,11979,12597,128.43723335902078,0
CISS.US,D,20231106,000000,12015,17601,11730,12750,35.905966673847864,0
CISS.US,D,20231107,000000,13410,14100,12465,13800,10.205733335374482,0
CISS.US,D,20231108,000000,13350,13797,13173,13341,2.33740000046748,0
CISS.US,D,20231109,000000,13500,13500,12036,12900,9.266133335186561,0
CISS.US,D,20231110,000000,12330,12897,12207,12630,2.8559000005711805,0
