<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NIVF.US,D,20250724,000000,40.7625,42.8658,40.5,41.1,3872.1066662794565,0
NIVF.US,D,20250725,000000,37.5,39.3,37.5,39,8471.06666581956,0
NIVF.US,D,20250728,000000,41.25,41.25,38.3061,39.0075,2884.5199997115483,0
NIVF.US,D,20250729,000000,45.255,47.3775,31.7625,34.5,355210.479964479,0
NIVF.US,D,20250730,000000,31.68,33.165,30,31.575,19003.079998099693,0
NIVF.US,D,20250731,000000,30.225,34.125,30.225,32.625,8545.93333247874,0
NIVF.US,D,20250801,000000,29.25,31.5,26.25,30.015,14358.31999856417,0
NIVF.US,D,20250804,000000,31.8,38.25,31.2,35.4,73586.86665930798,0
NIVF.US,D,20250805,000000,34.2,36.312,30.75,33.6,45054.13332882791,0
NIVF.US,D,20250806,000000,32.25,32.25,27.45,28.65,15484.59999845154,0
NIVF.US,D,20250807,000000,28.5,29.55,26.85,27.75,5962.86666607038,0
NIVF.US,D,20250808,000000,27.453,28.2,25.5,28.05,7164.39999928356,0
NIVF.US,D,20250811,000000,26.7,28.2,26.55,27.9,4553.53333287798,0
NIVF.US,D,20250812,000000,26.85,30.9,26.25,29.4,54551.133327878226,0
NIVF.US,D,20250813,000000,29.1,29.7,26.85,28.5,16362.533331697081,0
NIVF.US,D,20250814,000000,28.35,29.1,27.9,28.8,3128.86666635378,0
