<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
LRHC.US,D,20250408,000000,141.68,147.36,136,143.36,382.773,0
LRHC.US,D,20250409,000000,145.6,150.24,133.84,148.8,374.03600000000006,0
LRHC.US,D,20250410,000000,147.2,151.2,136,147.28,315.135,0
LRHC.US,D,20250411,000000,151.44,151.44,144,150.4,614.488,0
LRHC.US,D,20250414,000000,160,165.04,145.84,160.8,819.3030000000001,0
LRHC.US,D,20250415,000000,165.6,167.84,160,161.6,4482.530000000001,0
LRHC.US,D,20250416,000000,175.12,178.8,102.48,120,243488.7,0
LRHC.US,D,20250417,000000,114.72,120,103.6,107.84,12762.7,0
LRHC.US,D,20250421,000000,109.68,109.68,80.24,86.4,14153.400000000001,0
LRHC.US,D,20250422,000000,80,94.56,73.6,89.36,8238.22,0
LRHC.US,D,20250423,000000,96,102.4,91.68,97.68,6646.19,0
LRHC.US,D,20250424,000000,139.6,155.44,115.6,122.48,214566.90000000002,0
LRHC.US,D,20250425,000000,116.72,124.24,104,121.6,10070.800000000001,0
LRHC.US,D,20250428,000000,124.08,136.08,116.8,126.64,7837.310000000001,0
LRHC.US,D,20250429,000000,119.36,132.32,118.72,123.2,2689.6200000000003,0
LRHC.US,D,20250430,000000,121.76,124.8,112.48,116.4,1656.5,0
LRHC.US,D,20250501,000000,112,116.639,102.8,113.6,2014.3500000000001,0
LRHC.US,D,20250502,000000,116.96,118.4,112,116,1679.4700000000003,0
LRHC.US,D,20250505,000000,112.48,120,105.6,112.96,2890.08,0
LRHC.US,D,20250506,000000,111.92,118.8,108.88,111.2,2367.8900000000003,0
LRHC.US,D,20250507,000000,108,115.2,108,112.8,2281.94,0
LRHC.US,D,20250508,000000,110.4,114.32,109.6,112.64,1286.5,0
LRHC.US,D,20250509,000000,114.24,115.6,111.28,112.96,952.5500000000001,0
LRHC.US,D,20250512,000000,115.2,115.28,105.36,109.6,2472.6400000000003,0
LRHC.US,D,20250513,000000,108.96,124,108.96,112,3023.63,0
LRHC.US,D,20250514,000000,108.64,115.68,95.2,108.8,43880,0
LRHC.US,D,20250515,000000,111.2,115.84,103.6,111.76,3826.6000000000004,0
LRHC.US,D,20250516,000000,111.36,128.072,108.88,119.04,6374.62,0
LRHC.US,D,20250519,000000,116.8,118.8,113.6,116.16,1820.2400000000002,0
LRHC.US,D,20250520,000000,114.48,118.4,110,113.76,1989,0
LRHC.US,D,20250521,000000,111.2,114.8,105.04,112.32,5597.27,0
LRHC.US,D,20250522,000000,112.96,115.04,109.52,112.16,1307.3600000000001,0
LRHC.US,D,20250523,000000,110.4,115.2,108.48,112.56,2113.57,0
LRHC.US,D,20250527,000000,115.84,119.2,110.8,119.2,2146.32,0
LRHC.US,D,20250528,000000,115.84,118.08,113.04,113.6,3875.01,0
LRHC.US,D,20250529,000000,108.32,116.4,101.92,106.48,9796.27,0
LRHC.US,D,20250530,000000,102,139.92,99.92,107.52,36018.700000000004,0
LRHC.US,D,20250602,000000,103.84,103.84,98.16,100.72,6034.71,0
LRHC.US,D,20250603,000000,99.2,102.879,90.4,96.48,2561.51,0
LRHC.US,D,20250604,000000,96,99.2,92,96,3284.7300000000005,0
LRHC.US,D,20250605,000000,97.52,103.92,95.36,100.72,4332.09,0
LRHC.US,D,20250606,000000,97.04,107.92,96.4,106.32,1483.29,0
LRHC.US,D,20250609,000000,104,106.32,101.12,103.28,11054,0
LRHC.US,D,20250610,000000,107.84,122.72,104.4,116.64,7870.889999999999,0
LRHC.US,D,20250611,000000,107.2,115.76,107.2,110.48,2539.61,0
LRHC.US,D,20250612,000000,111.68,121.36,105.36,107.44,6151.84,0
LRHC.US,D,20250613,000000,104,107.119,96.16,103.2,1925.1400000000003,0
LRHC.US,D,20250616,000000,108.08,108.08,100,106.4,729.402,0
LRHC.US,D,20250617,000000,102.4,104.4,94.48,98.32,969.281,0
LRHC.US,D,20250618,000000,97.68,104,97.68,104,1125.1299999999999,0
LRHC.US,D,20250620,000000,100.08,107.28,96,104.08,5624.21,0
LRHC.US,D,20250623,000000,103.2,112,101.2,111.12,1415.1000000000001,0
LRHC.US,D,20250624,000000,109.6,112.4,105.6,111.28,1305.18,0
LRHC.US,D,20250625,000000,111.76,119.2,106.48,110.4,1910.26,0
LRHC.US,D,20250626,000000,110,120,107.12,116.32,2757.61,0
LRHC.US,D,20250627,000000,115.52,115.52,110.16,110.48,2481.32,0
LRHC.US,D,20250630,000000,110.4,111.36,101.52,104.4,1958.5400000000002,0
LRHC.US,D,20250701,000000,103.6,104,100,101.28,779.395,0
LRHC.US,D,20250702,000000,71.68,74.08,64,64.08,14103.1,0
LRHC.US,D,20250703,000000,178.56,186.56,101.28,120,810715.9,0
LRHC.US,D,20250707,000000,112.1,112.1,70.1,83.9,38887.1,0
LRHC.US,D,20250708,000000,90.2,94,77.9,80.9,44028.100000000006,0
LRHC.US,D,20250709,000000,77.5,81.2,72,75.85,12534.900000000001,0
LRHC.US,D,20250710,000000,78.9,79.6,73.55,77.2,6593.1,0
LRHC.US,D,20250711,000000,76.6,79.368,71.758,74.55,4725,0
LRHC.US,D,20250714,000000,74.6,75.694,72.5,74,4074.7000000000003,0
LRHC.US,D,20250715,000000,69.8,76,66,72,101421.3,0
LRHC.US,D,20250716,000000,70.8,78.8,70.3,76.4,8348,0
LRHC.US,D,20250717,000000,76.4,76.4,73,73.8,3587.9,0
LRHC.US,D,20250718,000000,73.8,82.28,72.5,79.9,4869.3,0
LRHC.US,D,20250721,000000,79.9,86.288,79.9,81.1,10880.1,0
LRHC.US,D,20250722,000000,86.5,89,82,84,10263.900000000001,0
LRHC.US,D,20250723,000000,86.4,86.4,79.5,83,5748.6,0
LRHC.US,D,20250724,000000,80.1,84.388,78.3,79.4,10587.2,0
LRHC.US,D,20250725,000000,78.8,81,76.109,76.6,4322.8,0
LRHC.US,D,20250728,000000,76.7,78.6,74.1,75.2,181132.2,0
LRHC.US,D,20250729,000000,74.8,74.8,58.1,59,42089.8,0
LRHC.US,D,20250730,000000,58.6,58.9,46.6,47.4,18756.2,0
LRHC.US,D,20250731,000000,52,52.8,43.3,48.1,355631.30000000005,0
LRHC.US,D,20250801,000000,45.7,46.2,43.801,45.4,8938.300000000001,0
LRHC.US,D,20250804,000000,45.5,51.7,45.5,50,13499.5,0
LRHC.US,D,20250805,000000,50,54.9,48.1,51.5,11624.7,0
LRHC.US,D,20250806,000000,50.2,52.9,47.2,50,5933.400000000001,0
LRHC.US,D,20250807,000000,50,54,49,50.9,6415.3,0
LRHC.US,D,20250808,000000,48.901,52.087,48.901,50.6,2876.9,0
LRHC.US,D,20250811,000000,52.3,56,51.572,54.5,4900.8,0
LRHC.US,D,20250812,000000,52.2,55.8,52,55.5,2774.9,0
LRHC.US,D,20250813,000000,53.8,57.9,53.8,57.7,3665,0
LRHC.US,D,20250814,000000,57.8,57.899,56,57.2,1814.7,0
LRHC.US,D,20250815,000000,57,59.1,55.746,59.1,2363,0
LRHC.US,D,20250818,000000,57.3,58.101,53,53.4,2311.9,0
LRHC.US,D,20250819,000000,56.1,56.976,53,53.6,1845.7,0
LRHC.US,D,20250820,000000,52,53.9,48.901,51.9,3610.5,0
LRHC.US,D,20250821,000000,50,52.45,50,52,2186.9,0
LRHC.US,D,20250822,000000,52.54,55.625,51.1,55.4,3921.8,0
LRHC.US,D,20250825,000000,55.7,63.38,54.101,63.38,7850.400000000001,0
LRHC.US,D,20250826,000000,64,64.1,60,60.3,4961.200000000001,0
LRHC.US,D,20250827,000000,59.7,60.399,55.404,55.404,5541.1,0
LRHC.US,D,20250828,000000,59.4,61.047,56.2,58.317,4463.7,0
LRHC.US,D,20250829,000000,58.5,61.2,58.4,59.1,2416.7000000000003,0
LRHC.US,D,20250902,000000,55.2,60,54.9,59.1,1633,0
LRHC.US,D,20250903,000000,57.5,59.9,56,58.3,5360.6,0
LRHC.US,D,20250904,000000,55.7,59,55.7,59,4201.5,0
LRHC.US,D,20250905,000000,60.9,67.1,59.12,66.1,6274.200000000001,0
LRHC.US,D,20250908,000000,66.5,81.141,65.1,77.4,11829.1,0
LRHC.US,D,20250909,000000,70.5,77.324,70.5,75,2327.8,0
LRHC.US,D,20250910,000000,74.45,81.6,74.45,80,4235.2,0
LRHC.US,D,20250911,000000,75.5,91.5,75.5,87.75,9439.800000000001,0
LRHC.US,D,20250912,000000,97.2,97.2,87.1,89.2,8018.3,0
LRHC.US,D,20250915,000000,87.7,87.7,75.2,76.3,4040.7000000000003,0
LRHC.US,D,20250916,000000,76.2,79.295,68.577,78.5,3834.8,0
LRHC.US,D,20250917,000000,77.359,82.9,77.359,78.3,2186.9,0
LRHC.US,D,20250918,000000,80.327,82.15,75.516,76.8,2083.9,0
LRHC.US,D,20250919,000000,79.5,80.9,72.524,74.2,2888.4,0
LRHC.US,D,20250922,000000,72.9,74.7,72.9,74.2,1048.3,0
LRHC.US,D,20250923,000000,73.7,74.15,69.2,70.2,1599.8000000000002,0
LRHC.US,D,20250924,000000,70.5,70.94,67.1,69.2,1277.3000000000002,0
LRHC.US,D,20250925,000000,69.5,69.5,66.45,67.05,2531.6000000000004,0
LRHC.US,D,20250926,000000,66.5,68.7,65,68.7,643.6,0
LRHC.US,D,20250929,000000,69.85,70.9,68.95,70.9,559.8000000000001,0
LRHC.US,D,20250930,000000,71.1,72.96,70.2,71.8,1133.6000000000001,0
LRHC.US,D,20251001,000000,70,71.75,70,71.3,418.1,0
LRHC.US,D,20251002,000000,71.55,74.065,71.4,73.8,598.5,0
LRHC.US,D,20251003,000000,70.9,73.4,70.9,71.907,850.7,0
LRHC.US,D,20251006,000000,70.4,71.096,69.6,70.5,352.40000000000003,0
LRHC.US,D,20251007,000000,70.5,70.5,66.5,69.1,996.4000000000001,0
LRHC.US,D,20251008,000000,69.1,74,67.8,74,2285.5,0
LRHC.US,D,20251009,000000,74,75.9,71.3,73.2,1026.8,0
LRHC.US,D,20251010,000000,76.491,76.491,68.1,72,918.5,0
LRHC.US,D,20251013,000000,68.395,73.3,68.1,68.2,594.5,0
LRHC.US,D,20251014,000000,68.1,70.1,67.4,69.8,557.5,0
LRHC.US,D,20251015,000000,70.1,71,68.6,69.9,557.2,0
LRHC.US,D,20251016,000000,70.2,71.5,64.2,64.2,2871.4,0
LRHC.US,D,20251017,000000,64.2,64.2,60.833,61,927.9000000000001,0
LRHC.US,D,20251020,000000,59.5,60,53.501,56.8,1331.8000000000002,0
LRHC.US,D,20251021,000000,57,59.3,55.1,55.3,1526.9,0
LRHC.US,D,20251022,000000,56,56,50,53,2558.8,0
LRHC.US,D,20251023,000000,53.341,54.953,53.3,54.2,552,0
LRHC.US,D,20251024,000000,54.4,59.6,53.8,59.6,968.1,0
LRHC.US,D,20251027,000000,58.8,63.2,58.8,62.4,2712.1000000000004,0
LRHC.US,D,20251028,000000,64,64,55.6,56.5,1194,0
LRHC.US,D,20251029,000000,56.5,58.2,56.5,58.2,279.90000000000003,0
LRHC.US,D,20251030,000000,56.7,60.45,54.922,57.3,2139.5,0
LRHC.US,D,20251031,000000,57.3,57.3,56.2,56.6,764.2,0
LRHC.US,D,20251103,000000,51.4,55.7,50.1,55.7,1470,0
LRHC.US,D,20251104,000000,54.2,54.4,45.6,45.6,1700.3000000000002,0
LRHC.US,D,20251105,000000,45.5,48.3,45.5,46.3,202.20000000000002,0
LRHC.US,D,20251106,000000,46.6,47.2,38.201,38.3,2829.1000000000004,0
LRHC.US,D,20251107,000000,37.5,39.8,36.591,37,1993.2,0
LRHC.US,D,20251110,000000,38.7,44.1,37.9,40.6,6156.1,0
LRHC.US,D,20251111,000000,40.8,42.328,38.75,38.9,1708.5,0
LRHC.US,D,20251112,000000,40,42.6,39.3,42.6,2579.7000000000003,0
LRHC.US,D,20251113,000000,46.7,47,27,30.2,464981.60000000003,0
LRHC.US,D,20251114,000000,26.4,29.1,23.1,23.3,27697.4,0
LRHC.US,D,20251117,000000,22.9,31.9,22.5,28.65,37992.9,0
LRHC.US,D,20251118,000000,29.2,29.333,26,26,11347.300000000001,0
LRHC.US,D,20251119,000000,25.7,25.755,21.2,21.5,12843,0
LRHC.US,D,20251120,000000,21.5,24.2,20.7,20.8,8474.4,0
LRHC.US,D,20251121,000000,21.4,22.1,20.3,20.8,4989.8,0
LRHC.US,D,20251124,000000,21.4,21.4,18.2,19.4,7755.900000000001,0
LRHC.US,D,20251125,000000,19.15,19.392,18.593,18.8,2168,0
LRHC.US,D,20251126,000000,18.656,21.5,17.5,18.6,52076.100000000006,0
LRHC.US,D,20251128,000000,19.2,19.996,18.7,19.4,5093.3,0
LRHC.US,D,20251201,000000,20,20,18.316,18.7,5803.900000000001,0
LRHC.US,D,20251202,000000,18.8,18.8,14.6,16.7,24870.9,0
LRHC.US,D,20251203,000000,17.9,17.9,15.6,15.7,8669.4,0
LRHC.US,D,20251204,000000,16.5,17.8,14.6,17.1,32629.5,0
LRHC.US,D,20251205,000000,17.3,17.999,15.7,17.1,55230.100000000006,0
LRHC.US,D,20251208,000000,17.5,22.5,15.2,16.4,212402.7,0
LRHC.US,D,20251209,000000,16,16.7,14,14.7,27059.5,0
LRHC.US,D,20251210,000000,14,15.8,12.9,15,52850,0
LRHC.US,D,20251211,000000,14.7,15.4,14.2,14.5,20208.5,0
LRHC.US,D,20251212,000000,14.1,14.1,10.5,11.6,29162.7,0
LRHC.US,D,20251215,000000,11.2,11.698,8.171,8.721,23854,0
LRHC.US,D,20251216,000000,8.7,8.7,7.5,7.9307,14962.7,0
LRHC.US,D,20251217,000000,8.1,8.3,7.62,8.134,12623,0
LRHC.US,D,20251218,000000,8.18,8.5,7.78,7.931,9565.6,0
LRHC.US,D,20251219,000000,8.249,8.6,7.545,7.62,8593.4,0
LRHC.US,D,20251222,000000,8.15,8.19999,7.35,7.35,11179.1,0
LRHC.US,D,20251223,000000,7.5,7.625,6.902,7.11,13292.400000000001,0
LRHC.US,D,20251224,000000,7.089,7.48,6.39,6.603,11890,0
LRHC.US,D,20251226,000000,6.99,7.38,6.736,6.92,20654.7,0
LRHC.US,D,20251229,000000,6.712,7.15,6.7,7.08,5357.400000000001,0
LRHC.US,D,20251230,000000,6.8,6.999,6.4,6.701,10004.2,0
LRHC.US,D,20251231,000000,6.7,7.499,6.259,6.34,13803.1,0
LRHC.US,D,20260102,000000,6.345,6.88,6.345,6.737,6275.400000000001,0
LRHC.US,D,20260105,000000,6.801,7.719,6.502,7.288,15656.6,0
LRHC.US,D,20260106,000000,7.3,7.53,7.029,7.2,5727,0
LRHC.US,D,20260107,000000,7.275,7.4,7,7.215,7611.6,0
LRHC.US,D,20260108,000000,7.215,7.9,7.2,7.8,343168.2,0
LRHC.US,D,20260109,000000,11.7,12.5,9.359,9.36,8120801.5,0
LRHC.US,D,20260112,000000,8.067,8.2,7.05,7.532,360163.5,0
LRHC.US,D,20260113,000000,7,7,5.76001,6.251,184610.5,0
LRHC.US,D,20260114,000000,6.3,6.438,5.901,5.98,70069.3,0
LRHC.US,D,20260115,000000,5.8,6.232,5.55,5.8,57677.9,0
LRHC.US,D,20260116,000000,5.4,5.725,5.34,5.6,46311.5,0
LRHC.US,D,20260120,000000,5.3,5.69001,5.05,5.363,46237.600000000006,0
LRHC.US,D,20260121,000000,5.3,5.498,5.02,5.184,28118.2,0
LRHC.US,D,20260122,000000,4.86,4.9009,4,4.315,101479.20000000001,0
LRHC.US,D,20260123,000000,4.001,4.328,3.62,3.927,1717200.1,0
LRHC.US,D,20260126,000000,4.03,4.74,3.69,3.72,405684,0
